"geoid","name","lat","lon","parse","uace","uaNAME","uaNAMELSAD10"
"390351154002","Block Group 2","+41.4501811","-081.6451685","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351154001","Block Group 1","+41.4543468","-081.6416101","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351157002","Block Group 2","+41.4436404","-081.6452774","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351157001","Block Group 1","+41.4468598","-081.6418561","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351158003","Block Group 3","+41.4428560","-081.6283348","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351158004","Block Group 4","+41.4524203","-081.6361143","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351158001","Block Group 1","+41.4466278","-081.6363368","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351158002","Block Group 2","+41.4455041","-081.6321341","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351159003","Block Group 3","+41.4391440","-081.6193513","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351159001","Block Group 1","+41.4383719","-081.6307461","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351159002","Block Group 2","+41.4371372","-081.6248415","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351163001","Block Group 1","+41.5440337","-081.6061660","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351163002","Block Group 2","+41.5462543","-081.6028668","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351164001","Block Group 1","+41.5296077","-081.6195091","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351164002","Block Group 2","+41.5320791","-081.6191007","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351164003","Block Group 3","+41.5311909","-081.6252640","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351164004","Block Group 4","+41.5351792","-081.6194765","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351165002","Block Group 2","+41.5309842","-081.6107049","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351165001","Block Group 1","+41.5369948","-081.6101180","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351165003","Block Group 3","+41.5354649","-081.6134294","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351167002","Block Group 2","+41.5507207","-081.5955769","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351167003","Block Group 3","+41.5465247","-081.5964554","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351167001","Block Group 1","+41.5435468","-081.5976750","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351169002","Block Group 2","+41.5492297","-081.5782893","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351169001","Block Group 1","+41.5470285","-081.5841691","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351171012","Block Group 2","+41.5699444","-081.5807866","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351171013","Block Group 3","+41.5717420","-081.5776328","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351172011","Block Group 1","+41.5819811","-081.5672883","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351172012","Block Group 2","+41.5778120","-081.5670451","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841041","Block Group 1","+41.4178268","-081.4773626","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841042","Block Group 2","+41.3912162","-081.4644441","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841051","Block Group 1","+41.3686655","-081.4483609","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841054","Block Group 4","+41.3624638","-081.4427167","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841052","Block Group 2","+41.3538215","-081.4439098","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841053","Block Group 3","+41.3596520","-081.4508343","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841061","Block Group 1","+41.3791054","-081.4463794","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841062","Block Group 2","+41.3776766","-081.4407422","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841083","Block Group 3","+41.3750076","-081.4301227","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841084","Block Group 4","+41.3553612","-081.4257325","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841081","Block Group 1","+41.3906230","-081.4319615","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351841082","Block Group 2","+41.3591508","-081.4122070","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351851012","Block Group 2","+41.5413349","-081.5419480","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351851011","Block Group 1","+41.5404853","-081.5307539","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351851022","Block Group 2","+41.5332219","-081.5240778","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351851023","Block Group 3","+41.5301844","-081.5316107","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351851021","Block Group 1","+41.5287669","-081.5244609","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351851032","Block Group 2","+41.5237471","-081.5315758","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351851031","Block Group 1","+41.5238521","-081.5236059","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351851042","Block Group 2","+41.5401927","-081.5159576","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351851043","Block Group 3","+41.5301531","-081.5135139","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351851041","Block Group 1","+41.5231605","-081.5129645","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351852012","Block Group 2","+41.5060094","-081.5400867","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351852011","Block Group 1","+41.5033342","-081.5436321","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351852024","Block Group 4","+41.5183500","-081.5311732","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351852021","Block Group 1","+41.5129728","-081.5316251","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351852022","Block Group 2","+41.5075620","-081.5315175","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351852023","Block Group 3","+41.5033472","-081.5314752","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351174001","Block Group 1","+41.5626831","-081.5688221","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351174002","Block Group 2","+41.5579435","-081.5725227","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351175001","Block Group 1","+41.5557458","-081.5700202","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351175002","Block Group 2","+41.5523422","-081.5683428","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351176002","Block Group 2","+41.5745285","-081.5601258","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351176003","Block Group 3","+41.5779227","-081.5583792","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351177001","Block Group 1","+41.5877664","-081.5450449","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351177003","Block Group 3","+41.5812031","-081.5441026","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351177004","Block Group 4","+41.5884993","-081.5523873","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351177002","Block Group 2","+41.5851922","-081.5449995","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351178001","Block Group 1","+41.5641992","-081.5578122","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351178002","Block Group 2","+41.5715296","-081.5457938","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351182001","Block Group 1","+41.5254275","-081.6074984","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351182002","Block Group 2","+41.5238864","-081.6123634","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351182003","Block Group 3","+41.5276300","-081.6125917","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351186021","Block Group 1","+41.5184716","-081.6213583","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351186022","Block Group 2","+41.5130244","-081.6202251","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861032","Block Group 2","+41.3241520","-081.8466891","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861031","Block Group 1","+41.3255113","-081.8671235","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861033","Block Group 3","+41.3160810","-081.8597081","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861042","Block Group 2","+41.3372932","-081.8454211","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861041","Block Group 1","+41.3466938","-081.8359009","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861051","Block Group 1","+41.3406256","-081.8726328","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861052","Block Group 2","+41.3400346","-081.8630634","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861063","Block Group 3","+41.3269934","-081.8242095","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861062","Block Group 2","+41.3408197","-081.8243217","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861065","Block Group 5","+41.3382414","-081.8195025","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861064","Block Group 4","+41.3460977","-081.8208203","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861061","Block Group 1","+41.3184746","-081.8287740","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861074","Block Group 4","+41.3461901","-081.7922083","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861073","Block Group 3","+41.3213906","-081.8011056","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861071","Block Group 1","+41.3408501","-081.8086555","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351861072","Block Group 2","+41.3342664","-081.7929881","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862014","Block Group 4","+41.3077586","-081.8238917","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862011","Block Group 1","+41.2963145","-081.8285548","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862012","Block Group 2","+41.2969486","-081.8170268","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862013","Block Group 3","+41.3033932","-081.8108372","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862021","Block Group 1","+41.2831962","-081.8291954","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862022","Block Group 2","+41.2829643","-081.8153408","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862031","Block Group 1","+41.2816586","-081.7997318","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862032","Block Group 2","+41.3006373","-081.7967088","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862052","Block Group 2","+41.3017653","-081.8423266","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862053","Block Group 3","+41.2968082","-081.8512446","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862051","Block Group 1","+41.3090311","-081.8462707","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351862063","Block Group 3","+41.2826510","-081.8414508","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351871032","Block Group 2","+41.5006432","-081.5519750","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351871031","Block Group 1","+41.4985721","-081.5427499","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351871043","Block Group 3","+41.4890555","-081.5413748","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351871041","Block Group 1","+41.4936102","-081.5418421","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351871042","Block Group 2","+41.4932587","-081.5486233","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351195022","Block Group 2","+41.4816383","-081.5936961","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351195021","Block Group 1","+41.4859042","-081.5937815","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351196002","Block Group 2","+41.4734172","-081.6062308","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351196003","Block Group 3","+41.4769336","-081.6120288","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351196001","Block Group 1","+41.4797186","-081.6064513","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351197011","Block Group 1","+41.4760907","-081.5872446","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351197012","Block Group 2","+41.4735577","-081.5898548","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351198002","Block Group 2","+41.4700972","-081.5997864","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351198003","Block Group 3","+41.4695516","-081.5943327","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351198001","Block Group 1","+41.4680568","-081.5881285","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351202001","Block Group 1","+41.4800643","-081.6168859","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351202002","Block Group 2","+41.4765642","-081.6176856","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351202003","Block Group 3","+41.4726456","-081.6163785","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351204003","Block Group 3","+41.4604004","-081.6173407","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351204002","Block Group 2","+41.4652545","-081.6180805","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
"390351204001","Block Group 1","+41.4690169","-081.6186961","within","17668","Cleveland, OH","Cleveland, OH Urbanized Area"
